"Id","IsDeleted","MasterRecordId","AccountId","Salutation","FirstName","LastName","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","EmailBouncedReason","EmailBouncedDate","Jigsaw","JigsawContactId","IndividualId","Activation_Date__c","ActiveLiveAgentUser__c","Active_Customer__c","Age__c","Customer_Code__c","Customer_Number__c","Customer_Relationship_Type__c","Customer_Tenure__c","Customer_Type__c","Deceased__c","Employment_Status__c","ExternalId__c","Foreigner__c","Gender__c","Household_Income__c","Joined_By_Channel__c","Last_Date_As_Primary_Customer__c","New_Customer__c","Primary_Address__c","Primary_Customer__c","Province_Code__c","Resident_Of_Bank_Country__c","Segment__c","Spouse_Of_Employee__c","test__c","Customer_Region__c","Race__c","Industry__c","Debt_Service__c","Home_Branch_Location__c","Parent_Legal_Entity__c","Total_Bank_Deposits__c","Total_Financial_Accounts__c","Total_Outstanding_Credit_Primary_Owner__c","Total_Won_Opportunities__c","CSAT__c","Delinquent_Status__c","Customer_Category__c","Segment_Type__c","Premier_Customer__c","Churn_Score__c","DC_Pred__c","DC_Pred2__c"
"003B000000HY4ALIA1","0","","000000000000000AAA","","Sarah","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2007-12-10 00:00:00","0","0","35.0","","736533","Inactive","91.0","Primary","0","Unknown","0034P00002UgHqyQAF","0","Male","99658.77","KAQ","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AMIA1","0","","000000000000000AAA","","Timothy","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2010-03-29 00:00:00","0","0","51.0","","870312","Inactive","64.0","Primary","0","Unknown","0034P00002UjL29QAF","0","Male","435364.92","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ANIA1","0","","000000000000000AAA","","Sarah","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2011-08-02 00:00:00","0","1","24.0","","926637","Inactive","47.0","Primary","0","Unknown","0034P00002UgPMfQAN","0","Male","65568.21","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AOIA1","0","","001B000001LFjPDIA1","","Alexa","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:44:59","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2008-06-02 00:00:00","0","0","44.0","","771141","Active","85.0","Primary","0","Unknown","0034P00002UiLINQA3","0","Female","","KFC","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4APIA1","0","","000000000000000AAA","","Karen","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","1999-05-13 00:00:00","0","1","51.0","","131475","Active","194.0","Primary","0","Unknown","0034P00002Uh24oQAB","0","Male","102101.7","KAT","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AQIA1","0","","000000000000000AAA","","Jessica","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2015-06-09 00:00:00","0","0","28.0","","1400908","Active","1.0","Primary","0","Unknown","0034P00002UhBmEQAV","1","Female","","KHM","","1","1","1","46.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ARIA1","0","","000000000000000AAA","","Karen","David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2014-10-08 00:00:00","0","0","21.0","","1328000","Inactive","9.0","Primary","0","Unknown","0034P00002UfyDPQAZ","0","Male","258612.51","KHE","","0","1","1","33.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ASIA1","0","","000000000000000AAA","","Jim","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","1998-11-16 00:00:00","0","1","53.0","","109917","Active","200.0","Primary","0","Unknown","0034P00002UhXkcQAF","0","Female","","KAT","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ATIA1","0","","000000000000000AAA","","Jiminy","Gundarssen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2012-10-25 00:00:00","0","1","7.0","","1089119","Active","33.0","Primary","0","Unknown","0034P00002UftPSQAZ","0","Female","136725.54","KFA","","0","1","1","9.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AUIA1","0","","000000000000000AAA","","Jim","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","1997-07-07 00:00:00","0","1","57.0","","51618","Active","216.0","Primary","0","Unknown","0034P00002Uh3FKQAZ","0","Female","","KAT","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AVIA1","0","","000000000000000AAA","","Jiminy","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2014-11-28 00:00:00","0","1","43.0","","1362651","Active","16.0","Primary","0","Unknown","0034P00002UhimtQAB","0","Male","86738.61","RED","","0","1","1","38.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AWIA1","0","","000000000000000AAA","","Olivia","Stevenson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2005-02-03 00:00:00","0","1","82.0","","515718","Active","125.0","Primary","0","Unknown","0034P00002Ui6LZQAZ","0","Female","","KFA","","0","1","1","46.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AXIA1","0","","000000000000000AAA","","Mary","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2014-09-23 00:00:00","0","0","21.0","","1313638","Inactive","10.0","Primary","0","Unknown","0034P00002UiPOCQA3","0","Male","","KHE","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AYIA1","0","","000000000000000AAA","","Will","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2005-09-22 00:00:00","0","0","49.0","","558631","Inactive","118.0","Primary","0","Unknown","0034P00002Uivu2QAB","0","Female","57178.08","KFC","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AZIA1","0","","000000000000000AAA","","Rasmus","Gundarssen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2012-08-02 00:00:00","0","1","23.0","","1041156","Active","35.0","Primary","0","Unknown","0034P00002Ug5tqQAB","0","Male","70847.82","KHE","","0","1","1","5.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AaIAL","0","","000000000000000AAA","","Stephanie","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2013-10-18 00:00:00","0","0","29.0","","1202317","Inactive","21.0","Primary","0","Unknown","0034P00002UieuwQAB","0","Male","102047.82","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AbIAL","0","","000000000000000AAA","","Timothy","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2000-09-19 00:00:00","0","1","40.0","","192845","Active","178.0","Primary","0","Unknown","0034P00002UgTKtQAN","0","Female","55785.0","KAS","","0","1","1","39.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AcIAL","0","","000000000000000AAA","","Olivia","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2014-11-06 00:00:00","0","0","25.0","","1349745","Inactive","8.0","Primary","0","Unknown","0034P00002UisQ8QAJ","0","Female","52927.8","KHE","","0","1","1","43.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AdIAL","0","","000000000000000AAA","","Rasmus","Enriquez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2014-03-11 00:00:00","0","0","30.0","","1247945","Inactive","16.0","Primary","0","Unknown","0034P00002UhtOCQAZ","0","Female","110200.32","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AeIAL","0","","000000000000000AAA","","Timothy","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2007-11-24 00:00:00","0","1","71.0","","734297","Active","15.0","Primary","0","Unknown","0034P00002UiMcoQAF","0","Female","236409.06","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AfIAL","0","","001B000001L6YtpIAF","","Al","Kumar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:44:59","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2015-07-03 00:00:00","0","1","29.0","","1404401","Active","0.0","Primary","0","Unknown","0034P00002UjZSYQA3","0","Female","51741.81","","","1","1","1","28.0","1","","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4AgIAL","0","","000000000000000AAA","","Jim","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2001-11-07 00:00:00","0","1","84.0","","292407","Active","164.0","Primary","0","Unknown","0034P00002UiITjQAN","0","Female","65061.3","KAT","","0","1","1","36.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AhIAL","0","","001B000001LFjPDIA1","","Alexa","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:44:59","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2005-12-30 00:00:00","0","1","22.0","","588473","Active","25.0","Primary","0","Unknown","0034P00002UiT5jQAF","0","Female","138416.49","KAT","","0","1","1","28.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4AiIAL","0","","000000000000000AAA","","Sarah","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2013-10-02 00:00:00","0","0","27.0","","1187871","Inactive","21.0","Primary","0","Unknown","0034P00002UgnomQAB","0","Female","97279.95","KHE","","0","1","1","10.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AjIAL","0","","000000000000000AAA","","Steven","Smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","1997-02-06 00:00:00","0","1","74.0","","56098","Active","221.0","Primary","0","Unknown","0034P00002UguX0QAJ","0","Female","296574.48","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AkIAL","0","","001B000001L6FuKIAV","","Alexa","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:45:00","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2004-10-13 00:00:00","0","1","36.0","","495933","Active","129.0","Primary","0","Unknown","0034P00002UiP9hQAF","0","Female","69158.88","KFC","","0","1","1","29.0","1","VIP","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4AlIAL","0","","000000000000000AAA","","Heidi","Jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2015-09-07 00:00:00","0","1","20.0","","1443003","Active","0.0","Primary","0","Unknown","0034P00002UjXV1QAN","0","Male","135116.7","","","1","1","1","36.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AmIAL","0","","000000000000000AAA","","Zineb","Johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","005B0000006Mf6rIAC","2020-07-16 20:55:57","","","","","","","","000000000000000AAA","2011-10-28 00:00:00","0","1","48.0","","970234","Active","45.0","Primary","0","Unknown","0034P00002UgAv9QAF","0","Female","95180.55","KHE","","0","1","1","30.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4AnIAL","0","","000000000000000AAA","","Bob","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:45:00","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2005-04-13 00:00:00","0","1","80.0","","528288","Active","123.0","Primary","0","Unknown","0034P00002UjHu7QAF","0","Male","200179.89","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4AoIAL","0","","001B000001L6FuKIAV","","Alex","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:45:00","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2013-08-10 00:00:00","0","1","22.0","","1162196","Active","23.0","Primary","0","Unknown","0034P00002Uh2MaQAJ","0","Male","","KAT","","0","1","1","8.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ApIAL","0","","000000000000000AAA","","Barbara","Jaiswal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:57","005B0000006Mf6rIAC","2021-03-03 22:45:00","005B0000006Mf6rIAC","2021-03-03 22:45:00","","","","","","","","000000000000000AAA","2011-10-11 00:00:00","0","1","29.0","","959426","Inactive","45.0","Primary","0","Unknown","0034P00002UhUtkQAF","1","Male","50950.65","KHD","","0","1","1","28.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
